1.5653	1.6702	0.03529	0.02461
7.3399	2.2658	0.04456	0.02755
2.0539	1.8057	0.04516	0.02828
11.601	2.3548	0.03433	0.02851
7.6034	2.1782	0.04824	0.02867
3.8669	1.8187	0.07435	0.02882
4.97	1.9636	0.02994	0.03074
4.4067	1.3491	0.06398	0.03089
4.4628	1.5326	0.05198	0.03236
4.0727	1.4437	0.02767	0.03273
2.1969	1.3104	0.06214	0.03419
5.8065	2.0766	0.03984	0.03488
5.193	1.973	0.04272	0.03568
1.6896	1.7333	0.04791	0.03568
3.3872	1.8935	0.0403	0.03569
4.5505	1.7491	0.04747	0.03579
6.0834	2.1548	0.04053	0.036
15.0573	3.4688	0.04278	0.03611
4.5929	1.9288	0.56652	0.03646
23.8262	3.831	0.0417	0.03713
17.464	3.7422	0.04246	0.03783
41.8096	11.5881	0.04257	0.0379
3.4062	1.9869	0.04243	0.03823
4.1487	1.5006	0.04523	0.03828
10.9446	3.612	0.05614	0.03923
12.8748	2.3483	0.05138	0.03932
1.8215	1.3214	0.07104	0.04014
4.5017	1.3855	0.0469	0.04016
5.939	1.6235	0.07236	0.04068
10.0645	3.8751	0.04936	0.04315
8.274	2.9896	0.08076	0.04358
7.4512	2.7009	0.05992	0.04402
3.3821	1.4307	0.09544	0.04928
11.9134	2.8032	0.06446	0.05009
6.1039	1.5917	0.11604	0.0504
15.1073	2.9241	0.06401	0.05765
6.2351	2.1264	0.1274	0.05774
4.5673	1.3354	0.09574	0.05804
33.0534	5.5424	0.0646	0.05832
5.3584	1.535	0.11318	0.05847
8.8235	2.8485	0.06649	0.0595
8.1423	3.1664	0.06694	0.06022
4.7941	2.081	0.06814	0.06124
9.7013	2.7646	0.08035	0.06184
1.6543	1.3778	0.11839	0.06208
1.4919	1.6755	0.19073	0.06213
8.4392	3.4525	0.06946	0.06224
8.6599	3.4114	0.07231	0.06277
8.5966	2.9963	0.07014	0.06284
4.1758	1.8086	0.07367	0.06304
5.3904	1.5811	0.06965	0.06306
5.6615	1.5773	0.12649	0.06329
11.6891	3.2132	0.08273	0.0635
15.7689	3.4845	0.07144	0.06357
8.954	2.4887	0.07403	0.06361
7.4513	3.0974	0.0817	0.06372
10.7895	2.9178	0.07436	0.06372
1.7316	1.5729	0.11701	0.06393
6.4035	2.5306	0.0733	0.06407
8.4039	2.1214	0.07192	0.06419
